id,created_at,content,post_time_of_day,post_day_of_week,sentiment_score,emotion_label,location,geolocation,account,reblogs_count,favourites_count,url
113599072866859322,2024-12-05T07:38:09+00:00,Fighting for Facts | Between the Lines https:// australiainstitute.org.au/post /fighting-for-facts-between-the-lines/?utm_source=rss&utm_medium=rss&utm_campaign=fighting-for-facts-between-the-lines # Auspol,Morning,Thursday,0.0,neutral,Canberra,"-35.280937,149.130009",IndyMediaAus@mastodon.social,1,0,https://mastodon.social/@IndyMediaAus/113599072826209027
113599010517537600,2024-12-05T07:22:18+00:00,"AI Regulation in Australia: Understanding the mandatory guardrails https:// independentaustralia.net/about -ia/sponsored-display/ai-regulation-in-australia-understanding-the-mandatory-guardrails,19190?utm_source=rss&utm_medium=rss&utm_campaign=IA_Feed # Auspol",Morning,Thursday,0.0,neutral,Brisbane,"-27.469770,153.025131",IndyMediaAus@mastodon.social,1,0,https://mastodon.social/@IndyMediaAus/113599010445030082
113599002020993670,2024-12-05T07:20:08+00:00,Triple trouble: WA wholesale gas and electricity prices soar since approval of onshore gas exports https:// australiainstitute.org.au/post /triple-trouble-wa-wholesale-gas-and-electricity-prices-soar-since-approval-of-onshore-gas-exports/?utm_source=rss&utm_medium=rss&utm_campaign=triple-trouble-wa-wholesale-gas-and-electricity-prices-soar-since-approval-of-onshore-gas-exports # Auspol,Morning,Thursday,-0.06666666666666667,negative,Adelaide,"-34.928497,138.600739",IndyMediaAus@mastodon.social,1,0,https://mastodon.social/@IndyMediaAus/113599001951462820
113598974527517384,2024-12-05T07:13:08+00:00,@ Qldaah Media still failing to point out that wind is available now at compatibly little cost compared to bukleer which is nowhere in sight and would be the largest gift Australia ever saw if it comes off. But that's media's job now i guess since it's largely controlled by one person who doesn't even live here anymore. # auspol,Morning,Thursday,0.09385822510822511,positive,Canberra,"-35.280937,149.130009",Bot4Sale@fairdinkum.one,0,0,https://fairdinkum.one/@Bot4Sale/113598974441839528
113598876692342655,2024-12-05T06:48:16+00:00,Triple trouble: WA wholesale gas and electricity prices soar since approval of onshore gas exports https:// australiainstitute.org.au/post /triple-trouble-wa-wholesale-gas-and-electricity-prices-soar-since-approval-of-onshore-gas-exports/?utm_source=rss&utm_medium=rss&utm_campaign=triple-trouble-wa-wholesale-gas-and-electricity-prices-soar-since-approval-of-onshore-gas-exports # Auspol,Morning,Thursday,-0.06666666666666667,negative,Melbourne,"-37.813629,144.963058",IndyMediaAus@mastodon.social,1,0,https://mastodon.social/@IndyMediaAus/113598876617095055
113598786565946584,2024-12-05T06:25:20+00:00,"@ Qldaah Keith Pitt, nukleer NIMBY. I presume there are more in the ranks. # auspol",Morning,Thursday,0.16666666666666666,positive,Hobart,"-42.882137,147.327195",Bot4Sale@fairdinkum.one,0,0,https://fairdinkum.one/@Bot4Sale/113598786492403247
113598780416731091,2024-12-05T06:23:47+00:00,"@ spinopsys It's woeful that such dickheads are 'leaders' in the Australian political landscape, absolutely woeful. # auspol",Morning,Thursday,0.03333333333333333,positive,Melbourne,"-37.813629,144.963058",Bot4Sale@fairdinkum.one,0,0,https://fairdinkum.one/@Bot4Sale/113598780352371263
113598770298536804,2024-12-05T06:21:13+00:00,# AustraliaInstitute # auspol The economy is people Read more… https:// australiainstitute.org.au/post /the-economy-is-people/?utm_source=rss&utm_medium=rss&utm_campaign=the-economy-is-people,Morning,Thursday,0.0,neutral,Perth,"-31.950527,115.860458",Alpha1Nine@aus.social,2,0,https://aus.social/@Alpha1Nine/113598770279054711
113598758067885357,2024-12-05T06:18:05+00:00,What's wrong with this ABC news strap? There are no SMR octogenarians (which is directly what Peter Dutton was referring to) in the world. If factcheckers have been over these sorts of claims then the ABC cannot simply throw up a headline like this. It's misinformation. # auspol,Morning,Thursday,-0.1,negative,Melbourne,"-37.813629,144.963058",Qldaah@aus.social,12,0,https://aus.social/@Qldaah/113598757982665165
113598739538735007,2024-12-05T06:13:24+00:00,# TheConversation # Science # Tech # auspol AI weather models can now beat the best traditional forecasts Read more… https:// theconversation.com/ai-weather -models-can-now-beat-the-best-traditional-forecasts-245168,Morning,Thursday,0.14285714285714285,positive,Brisbane,"-27.469770,153.025131",Alpha1Nine@aus.social,0,0,https://aus.social/@Alpha1Nine/113598739513538308
113598687526952781,2024-12-05T06:00:10+00:00,"Engels was on the right track: bipedal locomotion, the human hand and labouring activity https://www. greenleft.org.au/content/engel s-was-right-track-bipedal-locomotion-human-hand-and-labouring-activity # Auspol",Morning,Thursday,0.07142857142857142,positive,Adelaide,"-34.928497,138.600739",IndyMediaAus@mastodon.social,0,0,https://mastodon.social/@IndyMediaAus/113598687478083845
113598636815893901,2024-12-05T05:47:16+00:00,The Bali Five are sweating on a deal but one doesn’t want to leave his wife https:// michaelwest.com.au/bali-five-a re-sweating-on-a-deal-but-one-doesnt-want-to-leave-his-wife/ # Auspol,Night,Thursday,0.0,neutral,Canberra,"-35.280937,149.130009",IndyMediaAus@mastodon.social,0,0,https://mastodon.social/@IndyMediaAus/113598636780970029
113598624809481677,2024-12-05T05:44:13+00:00,The continuing ‘struggle for Syria’ https:// johnmenadue.com/the-continuing -struggle-for-syria/ # Auspol,Night,Thursday,0.0,neutral,Adelaide,"-34.928497,138.600739",IndyMediaAus@mastodon.social,0,0,https://mastodon.social/@IndyMediaAus/113598624766555230
113598592232161227,2024-12-05T05:35:56+00:00,"Can't have nuclear reactors in Hinkler, Qld LNP's Keith Pitt said. Too many earthquakes. # auspol https://www. skynews.com.au/australia-news/ liberal-mp-says-nuclear-should-not-be-built-in-his-electorate/video/50053025bd4858742fc19db475ddc21e",Night,Thursday,0.16666666666666666,positive,Gold Coast,"-28.016667,153.400000",Qldaah@aus.social,2,0,https://aus.social/@Qldaah/113598592189778796
113598569229657893,2024-12-05T05:30:03+00:00,"Allegedly, the US has given the all clear over Australian earthquake concerns & nuclear reactors. That's good enough for Ted O'Brien. Wonder if he's told his Qld LNP mate, Keith Pitt? # auspol",Night,Thursday,0.15999999999999998,positive,Hobart,"-42.882137,147.327195",Qldaah@aus.social,1,0,https://aus.social/@Qldaah/113598569076827177
113598542136008087,2024-12-05T05:22:54+00:00,"""An undisciplined, unprepared Albanese ties himself up in knots. As George Megalogenis wrote in his excellent quarterly essay, Minority Report, Albanese “lacks the poetry of his predecessors”. Megalogenis writes that Albanese has yet to find his “leader’s voice” and observes that his sales pitch is timid because the ideas are stale."" https:// archive.is/NvJvh # AusPol",Night,Thursday,0.125,positive,Brisbane,"-27.469770,153.025131",DropBear@theblower.au,0,1,https://theblower.au/@DropBear/113598540984948882
113598510361454908,2024-12-05T05:15:05+00:00,Peter Dutton suddenly concerned with lubricants. There's a whole subset discussion about wind turbine oils. He's also claiming again a small modular nuclear reactor will last 80 years. There are currently no octogenarian SMR. Perhaps he's a cyborg from the future? # auspol,Night,Thursday,-0.007142857142857141,negative,Gold Coast,"-28.016667,153.400000",Qldaah@aus.social,2,0,https://aus.social/@Qldaah/113598510205918637
113598494528756015,2024-12-05T05:11:05.837000+00:00,"Political advertising on Facebook in the last 24 hours: $98,693 ( https:// politicalgadgets.com/ ) # auspol",Night,Thursday,0.0,neutral,Adelaide,"-34.928497,138.600739",politicalgadgets,0,0,https://mastodon.au/@politicalgadgets/113598494528756015
113598481585108252,2024-12-05T05:07:47+00:00,"# AustraliaInstitute # auspol Another day, another bumper catch of misinformation from the salmon industry Read more… https:// australiainstitute.org.au/post /another-day-another-bumper-catch-of-misinformation-from-the-salmon-industry/?utm_source=rss&utm_medium=rss&utm_campaign=another-day-another-bumper-catch-of-misinformation-from-the-salmon-industry",Night,Thursday,0.0,neutral,Sydney,"-33.868820,151.209296",Alpha1Nine@aus.social,2,0,https://aus.social/@Alpha1Nine/113598481560290765
113598469513868944,2024-12-05T05:04:43+00:00,I hope Australians aren’t going to be sucked in by Dutton’s nuclear energy con job. It’s just a scheme to prolong fossil fuel burning for electricity generation. # auspol It’s a real danger to capture low information voters.,Night,Thursday,0.06666666666666667,positive,Canberra,"-35.280937,149.130009",verbatorium@mastodon.social,1,0,https://mastodon.social/@verbatorium/113598469479255711
113598463522960896,2024-12-05T05:03:12+00:00,"# TheConversation # auspol AI Regulation in Australia: Understanding the mandatory guardrails Read more… https:// independentaustralia.net/about -ia/sponsored-display/ai-regulation-in-australia-understanding-the-mandatory-guardrails,19190?utm_source=rss&utm_medium=rss&utm_campaign=IA_Feed",Night,Thursday,0.0,neutral,Canberra,"-35.280937,149.130009",Alpha1Nine@aus.social,1,0,https://aus.social/@Alpha1Nine/113598463500639273
113598452049021732,2024-12-05T05:00:15+00:00,Damned if you do: Jim Chalmers cops the blame for no recession https:// michaelwest.com.au/damned-if-y ou-do-jim-chalmers-cops-the-blame-for-no-recession/ # Auspol,Night,Thursday,0.0,neutral,Adelaide,"-34.928497,138.600739",IndyMediaAus@mastodon.social,1,0,https://mastodon.social/@IndyMediaAus/113598451879541982
113598449821196524,2024-12-05T04:59:43+00:00,"# TheConversation # Energy # Environment # auspol Trusted partner to the Pacific, or giant fossil fuel exporter? This week, Australia chose the latter Read more… https:// theconversation.com/trusted-pa rtner-to-the-pacific-or-giant-fossil-fuel-exporter-this-week-australia-chose-the-latter-245268",Night,Thursday,0.0,neutral,Melbourne,"-37.813629,144.963058",Alpha1Nine@aus.social,2,0,https://aus.social/@Alpha1Nine/113598449790542938
113598428452949755,2024-12-05T04:54:15+00:00,"The Climate Council is warning that there is a growing risk that different parts of Australia may face more than one disaster at the same time or in quick succession, with cascading severe weather events a real possibilitythis summer. “We call it climate whiplash,” a former commissioner of Fire and Rescue NSW, Greg Mullins, said during a media briefing today. “We go from heatwaves and fires to floods and storms.” # auspol # ClimateCatastrophy",Night,Thursday,0.12916666666666665,positive,Hobart,"-42.882137,147.327195",John@fairdinkum.one,13,0,https://fairdinkum.one/@John/113598428285375271
113598381722326751,2024-12-05T04:42:22+00:00,"Peter Dutton saviour of the whales. Can you believe it? Sign him up Sea Shepherd Australia. If this whole Port Stephens offshore wind proposal was reversed, he'd be accusing Labor of trying to harvest green votes. # auspol",Night,Thursday,0.0,neutral,Darwin,"-12.463440,130.845642",Qldaah@aus.social,1,0,https://aus.social/@Qldaah/113598381588117879
113598377381781360,2024-12-05T04:41:10.785000+00:00,"If Malcolm Fraser were around today, he'd be to the left of Albo on most issues, and be dismissed as ""woke"" by the Murdoch press. #auspol",Night,Thursday,0.16666666666666666,positive,Darwin,"-12.463440,130.845642",ajsadauskas.bsky.social@bsky.brid.gy,5,0,https://fed.brid.gy/r/https://bsky.app/profile/did:plc:n2okvbdq33c32ekbv6hfzdg2/post/3lcju2ylzzc2f
113598187200326955,2024-12-05T03:52:55+00:00,"Irony of any Landlords complaining about this, … is that we wouldn’t be in this situation had they protested against Climate negligence and denialism that was practiced by Red-Blue politics the last three decades https://www. abc.net.au/news/2024-12-05/syd ney-heatwaves-plan-rental-minimum-standards-air-conditioning/104685906 # AusPol # NSWPol # ClimateChange # ClimateCrisis # RentalManagement",Night,Thursday,0.0,neutral,Darwin,"-12.463440,130.845642",ki_sekiya@aus.social,6,0,https://aus.social/@ki_sekiya/113598187170872851
113598121354488788,2024-12-05T03:36:11+00:00,"There's something about Lidia https:// independentaustralia.net/polit ics/politics-display/theres-something-about-lidia,19228?utm_source=rss&utm_medium=rss&utm_campaign=IA_Feed # Auspol",Night,Thursday,0.0,neutral,Hobart,"-42.882137,147.327195",IndyMediaAus@mastodon.social,0,0,https://mastodon.social/@IndyMediaAus/113598121315075892
113598055407645378,2024-12-05T03:19:23+00:00,"What if Albo is in fact the latest experiment in AI Slop, what if he's not a real boy but in fact just three LLMs in a suit? Would explain a lot. # AusPol # Albo # AISlop",Night,Thursday,0.08,positive,Sydney,"-33.868820,151.209296",ewen@photog.social,0,0,https://photog.social/@ewen/113598055302543979
113598032895459438,2024-12-05T03:13:41+00:00,Rojava launches emergency mobilisation following militia takeover of Aleppo https://www. greenleft.org.au/content/rojav a-launches-emergency-mobilisation-following-militia-takeover-aleppo # Auspol,Night,Thursday,0.0,neutral,Perth,"-31.950527,115.860458",IndyMediaAus@mastodon.social,0,0,https://mastodon.social/@IndyMediaAus/113598032866051467
113598027084348755,2024-12-05T03:12:11.160000+00:00,"It’s also true that many jobs found after starting with a “provider” aren’t found with any assistance from that provider at all. Mine, literally, still doesn’t have my resume - literally - they have not asked me for it. They sent me on job, I am not qualified for. It’s abuse! #auspol RE: https://bsky.app/profile/did:plc:vzhasc32fu4oaivv5s3iaqz2/post/3lcii5vw56j25",Night,Thursday,0.16999999999999998,positive,Hobart,"-42.882137,147.327195",imogenib.bsky.social@bsky.brid.gy,0,0,https://fed.brid.gy/r/https://bsky.app/profile/did:plc:vzhasc32fu4oaivv5s3iaqz2/post/3lcjp3uhunl2c
113598022642703856,2024-12-05T03:11:05.424000+00:00,"Terry Young claimed $142,417 in expenses over the last 4 reported quarters. # auspol ( https:// politicalgadgets.com/ ) # auspol",Night,Thursday,0.03333333333333333,positive,Brisbane,"-27.469770,153.025131",politicalgadgets,0,0,https://mastodon.au/@politicalgadgets/113598022642703856
113597993833317646,2024-12-05T03:03:43+00:00,# NikiSavva opines on the tool that is # Albo 1st link will allow you to read paywalled 2nd link. # auspol https:// byebyepaywall.com/en/ https://www. smh.com.au/politics/federal/if -albanese-wins-the-next-election-he-should-celebrate-then-step-aside-20241204-p5kvsd.html,Night,Thursday,0.0,neutral,Melbourne,"-37.813629,144.963058",John@fairdinkum.one,0,0,https://fairdinkum.one/@John/113597993667937922
113597972525867455,2024-12-05T02:58:20+00:00,# TheConversation # auspol Many Australians do not like the way politics is reported. Here’s how it can improve Read more… https:// theconversation.com/many-austr alians-do-not-like-the-way-politics-is-reported-heres-how-it-can-improve-245145,Night,Thursday,0.125,positive,Sydney,"-33.868820,151.209296",Alpha1Nine@aus.social,5,0,https://aus.social/@Alpha1Nine/113597972490181441
113597958316334861,2024-12-05T02:54:43+00:00,# TheConversation # auspol France’s government has fallen and political chaos has returned. Here are 3 scenarios for what could happen next Read more… https:// theconversation.com/frances-go vernment-has-fallen-and-political-chaos-has-returned-here-are-3-scenarios-for-what-could-happen-next-245277,Night,Thursday,0.0,neutral,Hobart,"-42.882137,147.327195",Alpha1Nine@aus.social,2,0,https://aus.social/@Alpha1Nine/113597958294957987
113597913669712440,2024-12-05T02:43:22+00:00,"# TheConversation # auspol There's something about Lidia Read more… https:// independentaustralia.net/polit ics/politics-display/theres-something-about-lidia,19228?utm_source=rss&utm_medium=rss&utm_campaign=IA_Feed",Night,Thursday,0.0,neutral,Gold Coast,"-28.016667,153.400000",Alpha1Nine@aus.social,0,0,https://aus.social/@Alpha1Nine/113597913642607193
113597891490577013,2024-12-05T02:37:43+00:00,"# TheConversation # auspol There's something about Lidia Read more… https:// independentaustralia.net/polit ics/politics-display/theres-something-about-lidia,19228?utm_source=rss&utm_medium=rss&utm_campaign=IA_Feed",Night,Thursday,0.0,neutral,Brisbane,"-27.469770,153.025131",Alpha1Nine@aus.social,2,0,https://aus.social/@Alpha1Nine/113597891458474383
113597884723876756,2024-12-05T02:35:58.934000+00:00,"An offence that includes prison time. #auspol worse, it is defrauding the commonwealth of Australia in the commission of duties to them. 😡",Night,Thursday,-0.2,negative,Gold Coast,"-28.016667,153.400000",imogenib.bsky.social@bsky.brid.gy,1,0,https://fed.brid.gy/r/https://bsky.app/profile/did:plc:vzhasc32fu4oaivv5s3iaqz2/post/3lcjn34up5e2d
113597874640880009,2024-12-05T02:33:25.026000+00:00,"And in my example above, about having to explain something to my “employment coach” something as simple as the difference between and undergraduate and a graduate - they resent you for making them look stupid! This is a system employing the blind to lead those with their eyes poked out. #auspol 😡",Night,Thursday,-0.3,negative,Canberra,"-35.280937,149.130009",imogenib.bsky.social@bsky.brid.gy,1,0,https://fed.brid.gy/r/https://bsky.app/profile/did:plc:vzhasc32fu4oaivv5s3iaqz2/post/3lcjmwk6kdc2s
113597874248317665,2024-12-05T02:33:21.503000+00:00,"A distributed energy system is more secure & resilient than a concentrated system. Just ask Ukraine.

Why would Australia build 7 new strategic military targets, in an increasingly unstable world, when it doesn’t need to?

Hear Greg on @Raf_Epstein #energy #nuclear #auspol",Night,Thursday,0.13376623376623378,positive,Melbourne,"-37.813629,144.963058",sdhamiltonvic.bsky.social@bsky.brid.gy,1,0,https://bsky.brid.gy/r/https://bsky.app/profile/did:plc:aurmfdyj2bvqklrsapt4pk7q/post/3lcjmwgm4ss2c
113597866078355894,2024-12-05T02:31:16+00:00,# TheConversation # Energy # Environment # auspol Scientists counted 49 ways Australia is destroying the ecosystems we hold dear – but there is hope Read more… https:// theconversation.com/scientists -counted-49-ways-australia-is-destroying-the-ecosystems-we-hold-dear-but-there-is-hope-240434,Night,Thursday,-0.03333333333333333,negative,Gold Coast,"-28.016667,153.400000",Alpha1Nine@aus.social,2,0,https://aus.social/@Alpha1Nine/113597866050739311
113597858163176696,2024-12-05T02:29:14+00:00,A five-minute scroll https:// johnmenadue.com/a-five-minute- scroll-61/ # Auspol,Night,Thursday,0.0,neutral,Adelaide,"-34.928497,138.600739",IndyMediaAus@mastodon.social,0,0,https://mastodon.social/@IndyMediaAus/113597858107096829
113597831671706062,2024-12-05T02:22:31.291000+00:00,"“Employment Service Providers”  who don’t know what many jobs are, who don’t understand the difference between studying a degree and completing one, whose coercive control and passive aggressive abuse to lie to you to make you their cash cow? Yep. I’ve started. This abuse is NOT okay. #auspol 😠",Night,Thursday,0.029166666666666674,positive,Canberra,"-35.280937,149.130009",imogenib.bsky.social@bsky.brid.gy,0,1,https://bsky.brid.gy/r/https://bsky.app/profile/did:plc:vzhasc32fu4oaivv5s3iaqz2/post/3lcjmd2q5ba2a
113597813363190367,2024-12-05T02:17:48.611000+00:00,"Why aren’t employment service providers in Australia linked directly to #FairWork to ensure all employers meet their obligations to the country when employing people? #auspol Seems they’re the best placed to do this, and paid a lot not to be doing this.  🤨 😡 Exploitative jobs guarantee anyone? RE: https://bsky.app/profile/did:plc:vzhasc32fu4oaivv5s3iaqz2/post/3lcihfh7cgq2a",Night,Thursday,0.13333333333333333,positive,Gold Coast,"-28.016667,153.400000",imogenib.bsky.social@bsky.brid.gy,0,0,https://fed.brid.gy/r/https://bsky.app/profile/did:plc:vzhasc32fu4oaivv5s3iaqz2/post/3lcjm2nr4472k
113597786703878191,2024-12-05T02:11:05.285000+00:00,Kate Thwaites is 44.09% Dutton ( https:// politicalgadgets.com/ ) # auspol # votes_like,Night,Thursday,0.0,neutral,Gold Coast,"-28.016667,153.400000",politicalgadgets,0,0,https://mastodon.au/@politicalgadgets/113597786703878191
113597779590464753,2024-12-05T02:09:15+00:00,Can Australian political leaders enjoy their holiday season while Palestinians starve? https:// johnmenadue.com/can-australian -political-leaders-enjoy-their-holiday-season-while-palestinians-starve/ # Auspol,Night,Thursday,0.0,neutral,Perth,"-31.950527,115.860458",IndyMediaAus@mastodon.social,0,0,https://mastodon.social/@IndyMediaAus/113597779487323691
113597763630283795,2024-12-05T02:05:12+00:00,What’s the point of Australia? https:// australiainstitute.org.au/post /whats-the-point-of-australia/?utm_source=rss&utm_medium=rss&utm_campaign=whats-the-point-of-australia # Auspol,Night,Thursday,0.0,neutral,Melbourne,"-37.813629,144.963058",IndyMediaAus@mastodon.social,0,0,https://mastodon.social/@IndyMediaAus/113597763590656533
113597704429293392,2024-12-05T01:50:07+00:00,NSW government now spending more public money on coal boosting than coal transition https:// australiainstitute.org.au/post /nsw-government-now-spending-more-public-money-on-coal-boosting-than-coal-transition/?utm_source=rss&utm_medium=rss&utm_campaign=nsw-government-now-spending-more-public-money-on-coal-boosting-than-coal-transition # Auspol,Night,Thursday,0.125,positive,Hobart,"-42.882137,147.327195",IndyMediaAus@mastodon.social,1,0,https://mastodon.social/@IndyMediaAus/113597704275515010
113597683589396852,2024-12-05T01:44:49+00:00,"Social benefit charities have, at least notionally, the constitutional purpose of helping people in society. We should demand that our government have such a purpose too, and dissolve those that do not. More importantly, Unlike a # charity organisation, the government of # Australia is entirely in control of how many Australian dollars they spend, and when, and on what, and how often. Anything that can be purchased in Australian dollars, our federal government can pay it if they choose to, whenever they choose to, there is *nothing* stopping federal government from doing that. So it's a shameful abdication of duty, for our federal government to refuse to spend whatever dollars are needed to, for example, house every person in the country; while also expecting praise for recommending *we* (with leftover funds) give money to *charity organisations* (with less capacity to use it than government) instead. @ amonkeyinsilk # EndHomelessnessNow # PovertyIsAPolicyChoice # AusGov # AusPol",Night,Thursday,0.028888888888888898,positive,Hobart,"-42.882137,147.327195",bignose@theblower.au,0,0,https://theblower.au/@bignose/113597683425921381
113597661730481157,2024-12-05T01:39:17+00:00,# AustraliaInstitute # auspol NSW government now spending more public money on coal boosting than coal transition Read more… https:// australiainstitute.org.au/post /nsw-government-now-spending-more-public-money-on-coal-boosting-than-coal-transition/?utm_source=rss&utm_medium=rss&utm_campaign=nsw-government-now-spending-more-public-money-on-coal-boosting-than-coal-transition,Night,Thursday,0.1,positive,Sydney,"-33.868820,151.209296",Alpha1Nine@aus.social,2,0,https://aus.social/@Alpha1Nine/113597661703177548
113597649077883935,2024-12-05T01:36:02+00:00,Charities exist because governments fail their duty to protect citizens. # auspol # charity,Night,Thursday,-0.16666666666666666,negative,Darwin,"-12.463440,130.845642",amonkeyinsilk@theblower.au,1,0,https://theblower.au/@amonkeyinsilk/113597648916492160
113597644149132795,2024-12-05T01:34:49+00:00,# AustraliaInstitute # auspol Fighting for Facts | Between the Lines Read more… https:// australiainstitute.org.au/post /fighting-for-facts-between-the-lines/?utm_source=rss&utm_medium=rss&utm_campaign=fighting-for-facts-between-the-lines,Night,Thursday,0.0,neutral,Brisbane,"-27.469770,153.025131",Alpha1Nine@aus.social,1,0,https://aus.social/@Alpha1Nine/113597644123136390
113597628187034053,2024-12-05T01:30:45+00:00,Woolworths is doing a Qantas. 💩😱😡 # AusPol,Night,Thursday,0.0,neutral,Perth,"-31.950527,115.860458",sister_ratched@toot.community,1,1,https://toot.community/@sister_ratched/113597628109507819
113597622447895852,2024-12-05T01:29:18+00:00,# AustraliaInstitute # auspol NSW government now spending more public money on coal boosting than coal transition Read more… https:// australiainstitute.org.au/post /nsw-government-now-spending-more-public-money-on-coal-boosting-than-coal-transition/?utm_source=rss&utm_medium=rss&utm_campaign=nsw-government-now-spending-more-public-money-on-coal-boosting-than-coal-transition,Night,Thursday,0.1,positive,Gold Coast,"-28.016667,153.400000",Alpha1Nine@aus.social,1,0,https://aus.social/@Alpha1Nine/113597622414085270
113597604623952501,2024-12-05T01:24:46+00:00,# AustraliaInstitute # auspol Fighting for Facts | Between the Lines Read more… https:// australiainstitute.org.au/post /fighting-for-facts-between-the-lines/?utm_source=rss&utm_medium=rss&utm_campaign=fighting-for-facts-between-the-lines,Night,Thursday,0.0,neutral,Adelaide,"-34.928497,138.600739",Alpha1Nine@aus.social,0,0,https://aus.social/@Alpha1Nine/113597604598231926
113597593347178457,2024-12-05T01:21:54+00:00,"Have we lost all sense of reality? Is there anything we can't ""roast"" Albanese about? # auspol https://www. news.com.au/entertainment/musi c/spotify-wrapped-reveals-australias-most-favourite-artists-and-music-for-2024/news-story/5225224a91d50f25785099fbf8703102",Night,Thursday,0.0,neutral,Canberra,"-35.280937,149.130009",InsurgoFormica@aus.social,0,0,https://aus.social/@InsurgoFormica/113597593321569012
113597550795175650,2024-12-05T01:11:05.600000+00:00,"45,922km flown on 14 VIP flights by 4 planes in the last few days. That's about 11 hrs and 10 mins costing about $50,973. 4 flights were not properly logged. {600} ( https:// politicalgadgets.com/ ) # auspol",Night,Thursday,-0.05,negative,Brisbane,"-27.469770,153.025131",politicalgadgets,0,0,https://mastodon.au/@politicalgadgets/113597550795175650
113597538947345438,2024-12-05T01:08:04+00:00,Boris Johnson to cut short Australian book tour due to ‘unforeseen circumstances’ Former UK prime minister cancels Melbourne event but will proceed with Sydney show on Friday https://www. theguardian.com/politics/2024/ dec/05/boris-johnson-australian-book-tour-melbourne-event-cancelled I hope this got cancelled due to low ticket sales. Fuck off Boris. # News # Auspol # UK # UKPol,Night,Thursday,-0.05909090909090909,negative,Darwin,"-12.463440,130.845642",vwdasher@masto.nu,4,0,https://masto.nu/@vwdasher/113597538893878282
113597512034081703,2024-12-05T01:01:12+00:00,Venezuela: Tense calm reigns ahead of threats of dual presidential inaugurations https://www. greenleft.org.au/content/venez uela-tense-calm-reigns-ahead-threats-dual-presidential-inaugurations # Auspol,Night,Thursday,-0.008333333333333318,negative,Adelaide,"-34.928497,138.600739",IndyMediaAus@mastodon.social,0,0,https://mastodon.social/@IndyMediaAus/113597511939599072
113597488302449982,2024-12-05T00:55:09+00:00,"Or, here’s a thought. The government uses its power and money to ensure its citizens are adequately cared for directly including through ongoing support of charities. https://www. abc.net.au/news/2024-12-05/fed eral-politics-live-blog-december-5/104687056 # auspol # poverty # livingwage # socialsecurity # charity",Night,Thursday,0.05416666666666667,positive,Adelaide,"-34.928497,138.600739",amonkeyinsilk@theblower.au,0,0,https://theblower.au/@amonkeyinsilk/113597488116817296
113597433354039682,2024-12-05T00:41:12+00:00,North West Shelf extension: a disastrous deal for WA households https:// australiainstitute.org.au/post /north-west-shelf-extension-a-disastrous-deal-for-wa-households/?utm_source=rss&utm_medium=rss&utm_campaign=north-west-shelf-extension-a-disastrous-deal-for-wa-households # Auspol,Night,Thursday,-0.2333333333333333,negative,Adelaide,"-34.928497,138.600739",IndyMediaAus@mastodon.social,0,0,https://mastodon.social/@IndyMediaAus/113597433311141541
113597427731245079,2024-12-05T00:39:47+00:00,Reposting. Because this is exactly what we need. A community resistance to the lies and misdirection of the Liberals and neo-Liberals. # democracy # politics # election # auspol # LiberalPartyofAustralia Who are running these campaigns in # australia ? These lobby groups 👇 Advance # advance Centre for Independent Studies # cis # Institute of Public Affairs # ipa # AtlasNetwork # disinformation Support the fight back if you can https:// worthfightingfor.climatecounci l.org.au/,Night,Thursday,0.015625,positive,Gold Coast,"-28.016667,153.400000",ApaulD@aus.social,3,0,https://aus.social/@ApaulD/113597427704250455
113597407041650359,2024-12-05T00:34:31+00:00,Dutton comparing the current government to the Whitlam era. Both Whitlam and Albanese delivered surpluses. Dutton? Nope. # auspol,Night,Thursday,0.0,neutral,Sydney,"-33.868820,151.209296",InsurgoFormica@aus.social,1,0,https://aus.social/@InsurgoFormica/113597407017513925
113597340473824812,2024-12-05T00:17:35+00:00,"@ Alpha1Nine FFS, Why isn't anyone with the power to stop such in-your-face corruption stopping the in-your-face corruption??? Edit to correct verb tense (stop->stopping) # auspol",Night,Thursday,-0.08333333333333333,negative,Melbourne,"-37.813629,144.963058",Bot4Sale@fairdinkum.one,0,1,https://fairdinkum.one/@Bot4Sale/113597340436621755
113597331539834502,2024-12-05T00:15:19+00:00,# AustraliaInstitute # auspol North West Shelf extension: a disastrous deal for WA households Read more… https:// australiainstitute.org.au/post /north-west-shelf-extension-a-disastrous-deal-for-wa-households/?utm_source=rss&utm_medium=rss&utm_campaign=north-west-shelf-extension-a-disastrous-deal-for-wa-households,Night,Thursday,-0.175,negative,Darwin,"-12.463440,130.845642",Alpha1Nine@aus.social,1,0,https://aus.social/@Alpha1Nine/113597331512482112
113597330196163672,2024-12-05T00:14:55+00:00,"Harry # Houdini ( # ErichWeiss ) made # Australia 's first recognised flight in a # Voisin # biplane at # DiggersRest , Victoria, 18 March 1910. Houdini made three flights that day, the last covering 3km. He later made two flights in Sydney at # RosehillRacecourse , 18 April 1910. # aviation # oioneer # auspol",Night,Thursday,0.019230769230769232,positive,Sydney,"-33.868820,151.209296",John@fairdinkum.one,4,1,https://fairdinkum.one/@John/113597329942401311
